FileName,SPDXID,LicenseConcluded,LicenseComment,LicenseInfoInFile,FileCopyrightText
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-index-usage/samples/slow002-report.txt,SPDXRef-item8150,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/r/t_sys_config.result,SPDXRef-item5492,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/geonear_3.2.19,SPDXRef-item9602,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/r/v_processlist.result,SPDXRef-item5981,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/t/v_ps_digest_avg_latency_distribution.test,SPDXRef-item5953,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.4/data.tar.gz/data.tar/data/mysql/proxies_priv.frm,SPDXRef-item6271,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/t/v_waits_by_host_by_latency.test,SPDXRef-item5917,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/fingerprints/findandmodify_3.2.19,SPDXRef-item9482,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.1/data.tar.gz/data.tar/data/mysql/help_relation.frm,SPDXRef-item5034,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/t/v_memory_by_host_by_current_bytes.test,SPDXRef-item5937,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/before-TableSyncGroupBy.sql,SPDXRef-item8535,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/find_with_sort_3.4.12,SPDXRef-item9286,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/events_transactions_summary_by_user_by_event_name.frm,SPDXRef-item5337,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/Linux/003/netstat,SPDXRef-item8228,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/count_with_query_2.6.12,SPDXRef-item9598,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/bin/pt-fk-error-logger,SPDXRef-item6963,NOASSERTION,,"GPL-2.0 AND Artistic-1.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/columns_priv.MYI,SPDXRef-item6595,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/mysql/ndb_binlog_index.MYI,SPDXRef-item5790,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-diskstats/samples/diskstats-001.txt,SPDXRef-item8010,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/performance_schema/hosts.frm,SPDXRef-item5847,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/find_andrii_3.0.15,SPDXRef-item9640,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-checksum/samples/oversize-chunks.sql,SPDXRef-item7260,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/BSD/netbsd_001/sysctl,SPDXRef-item8343,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/delete_3.4.12,SPDXRef-item9611,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/my.cnf-001.txt,SPDXRef-item7460,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/Linux/001/memory,SPDXRef-item8261,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/tcpdump/tcpdump025.txt,SPDXRef-item8426,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.2/data.tar.gz/data.tar/data/mysql/event.MYD,SPDXRef-item6440,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-variable-advisor/advice.t,SPDXRef-item7105,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/fio-status-002.txt,SPDXRef-item8305,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/t/v_schema_table_statistics.test,SPDXRef-item5416,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/binlog002.txt,SPDXRef-item7743,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/QueryReportFormatter/report005.txt,SPDXRef-item8455,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/profiles/explain_3.4.12,SPDXRef-item9414,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/events_waits_summary_by_instance.frm,SPDXRef-item5281,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/fingerprints/delete_2.6.12,SPDXRef-item9522,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/docs/pt-pg-summary.rst,SPDXRef-item9136,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/t/version_functions.test,SPDXRef-item5925,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/SchemaIterator.sql,SPDXRef-item8501,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/lib/FakeSth.pm,SPDXRef-item9917,NOASSERTION,,"GPL-2.0 AND Artistic-1.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/status_by_host.frm,SPDXRef-item5314,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/Linux/005/processes,SPDXRef-item8243,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/profiles/find_with_sort_3.2.19,SPDXRef-item9405,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.1/data.tar.gz/data.tar/data/mysql/time_zone_leap_second.MYD,SPDXRef-item6351,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/json/slow002-anon_no_vertical.txt,SPDXRef-item7682,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/SchemaIterator/all-dbs-tbls-5.6.txt,SPDXRef-item8636,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-stalk/pt-stalk.t,SPDXRef-item7045,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/enum_fields.t,SPDXRef-item7201,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-ioprofile/samples/002-tab.txt,SPDXRef-item7031,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/issue_1196-output.txt,SPDXRef-item7650,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/r/v_statements_with_temp_tables.result,SPDXRef-item6016,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/mysql/time_zone_transition.MYI,SPDXRef-item6636,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/fingerprints/update_3.2.19,SPDXRef-item9549,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/fio-status-003.txt,SPDXRef-item8309,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-config-diff/samples/bug_917770.cnf,SPDXRef-item7444,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-visual-explain/samples/index_subquery_in_where_clause.sql,SPDXRef-item7939,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-show-grants/samples/column-grants.sql,SPDXRef-item6974,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/lib/ReportFormatter.pm,SPDXRef-item9916,NOASSERTION,,"Artistic-1.0 AND GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/Lmo/is.t,SPDXRef-item8867,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/check_table.sql,SPDXRef-item8672,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/socket_summary_by_instance.frm,SPDXRef-item5309,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.4/data.tar.gz/data.tar/data/mysql/help_category.MAD,SPDXRef-item6280,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/mysql/proc.frm,SPDXRef-item5779,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/t/v_version.test,SPDXRef-item5923,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-online-schema-change/samples/basic_with_fks.sql,SPDXRef-item7844,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/4.1/data.tar.gz/data.tar/data/mysql/tables_priv.MYD,SPDXRef-item5063,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/lib/Schema.pm,SPDXRef-item9851,NOASSERTION,,"Artistic-1.0 AND GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/delete_all_3.0.15,SPDXRef-item9271,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/time_zone_leap_second.MYI,SPDXRef-item6534,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/time_zone.MYI,SPDXRef-item6563,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/event.MYD,SPDXRef-item6532,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-visual-explain/samples/actor_join_film_ref.sql,SPDXRef-item7944,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/views/p_s/x_user_summary.sql,SPDXRef-item5685,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-online-schema-change/samples/pt-209.sql,SPDXRef-item7812,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/t/v_innodb_buffer_stats_by_table.test,SPDXRef-item5403,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/proc_cpuinfo002.txt.unq,SPDXRef-item8348,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/time_zone_name.MYI,SPDXRef-item6576,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/mysql/general_log.frm,SPDXRef-item6661,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/MockSth.t,SPDXRef-item8942,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/mysql/table_stats.MYD,SPDXRef-item6643,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/getmore_3.6.2,SPDXRef-item9337,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/lib/Percona/XtraDB/Cluster.pm,SPDXRef-item9880,NOASSERTION,,"Artistic-1.0 AND GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/host.MYD,SPDXRef-item6553,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/r/v_schema_object_overview.result,SPDXRef-item5523,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/temp002/mysql-status-defer,SPDXRef-item7556,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/lib/AdvisorRules.pm,SPDXRef-item9843,NOASSERTION,,"Artistic-1.0 AND GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/fingerprints/count_2.6.12,SPDXRef-item9531,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/mongolib/proto/replicas.go,SPDXRef-item9194,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/sys/x@0024innodb_lock_waits.frm,SPDXRef-item5100,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/profiles/mapreduce_3.2.19,SPDXRef-item9354,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.1/data.tar.gz/data.tar/data/mysql/proc.MYD,SPDXRef-item6343,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/mysql/slow_log.CSM,SPDXRef-item6637,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-visual-explain/samples/simple_subquery.sql,SPDXRef-item7949,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
